artist_id,artist_latitude,artist_location,artist_longitude,artist_name,danceability,duration,energy,key,key_confidence,loudness,mode,mode_confidence,release,song_hotttnesss,song_id,tempo,title,track_id,year
AR0XSOO1187B9B9E88,51.50632,London / Ex-Manchester,-0.12714,Buzzcocks,0.0,219.19302,0.0,4,0.776,-7.736,1,0.577,French,0.5506471533741789,SONPVKR12A58A7BA4A,176.153,Strange Thing,TRACBOR128F422CFE4,1980
ARUZRFN1187B98AC05,0.0,"Cleveland, OH",0.0,Bone Thugs-N-Harmony,0.0,255.73832,0.0,9,0.556,-5.724,1,0.455,BTNHRESURRECTION,0.47405483093120077,SOBOAQC12A8C13E3E9,101.167,Murder One,TRACCKS128F42B77AE,2000
AR6WICD1187B998708,39.95227,"Philadelphia, PA",-75.16237,Christian McBride,0.0,692.06159,0.0,0,0.68,-9.479,1,0.481,Live At Tonic,-1.0,SOZVLXO12AF72ABCDB,121.201,D Shuffle Jam (Part 2),TRACCMO12903CA4168,0
AR7C6G11187B9B4C1E,0.0,"The Bronx, New York",0.0,Jennifer Lopez,0.0,275.69587,0.0,6,0.75,-6.518,1,0.508,On The 6 / J. Lo (Coffret 2 CD),-1.0,SOTQGQR12CF5CFD61E,80.979,Talk About Us,TRACSIE128F427F98E,1999
ARYF20K1187B9B76BD,0.0,"ORANGE, California",0.0,George Lopez,0.0,238.99383,0.0,6,0.056,-8.874,1,0.319,America's Mexican,-1.0,SONCQTI12A8AE477B2,120.492,Mas P**' (America'S Mexican),TRADBRI128F423BAED,2007
AR1DC0611A348EFB30,46.49,"Sudbury, Ontario - Canada",-80.99001,Statues,0.0,155.6371,0.0,1,0.0,-6.618,0,0.0,Aux,0.0,SOLDRTU12AB01838B9,173.357,There Are Things I Think You Should Know,TRADJFK128F92FB281,0
ARRWAD71187FB3FE44,40.71455,NY - New York City,-74.00712,Martha Wainwright,0.0,209.60608,0.0,9,0.651,-13.551,1,0.604,Comin' Tonight,-1.0,SOIWWJW12AB017C41E,117.316,Comin' Tonight,TRAELRO128F92DD2F1,2008
ARSZIBW1187B994053,0.0,NA,0.0,James Newton Howard,0.0,110.52363,0.0,9,0.359,-9.516,0,0.47,Nanny McPhee & The Big Bang,-1.0,SOCUGVI12AC468B002,84.969,The Burp Heard 'Round The World,TRAEOVG12903CEDD3A,2010
ARVEJ9M1187FB4DC44,0.0,NA,0.0,Les Ogres De Barback,0.0,287.242,0.0,11,0.368,-5.612,0,0.655,Croc' noces,0.2998774882739778,SOCWHIU12AB01872DA,149.591,L'education du corps des porcs,TRAETYC128F933BBF4,2001
ARZAEIP12086C12905,54.31392,Great Britain / UK,-2.23218,Gruppo Jazz Marca,0.0,749.81832,0.0,0,0.061,-16.889,1,0.084,Aria Di Citta',0.0,SOMMQQU12AB0180EBF,117.985,Sensazioni a_b & c,TRAFKDY128F932079B,0
ARRZZRW1187B9A06E3,0.0,NA,0.0,Rachel Portman,0.0,199.05261,0.0,4,0.665,-22.272,0,0.605,The Sisterhood of the Traveling Pants 2,0.3135621142479342,SOXKUGL12A8C142BB9,86.463,Bridget,TRAFLFY128F92C637A,2008
ARW3V6T1187B9ACAC4,48.39023,"Brest, France",-4.48622,Miossec,0.0,175.72526,0.0,2,0.392,-11.556,0,0.419,Finistériens,-1.0,SOYXFNV12AB0182DEA,109.847,Nos plus belles années,TRAFLGM128F9358F47,2009
ARWHWYH1241B9CCA16,0.0,NA,0.0,Mario Garcia,0.0,558.28853,0.0,0,0.697,-8.078,1,0.463,Mis Sueños feat Norma Castro,-1.0,SOWXIQN12AB01862EE,130.019,Mis Sueños feat Norma Castro,TRAFQOF128F933E3BA,0
AR1AIC51187B98C03F,0.0,NA,0.0,Theodor Zox,0.0,353.17506,0.0,10,0.334,-11.005,0,0.421,What's in a number EP,-1.0,SOFJEAL12A8C13E4C5,125.009,What's in a number & Feed me lies remixes,TRAFVWT128F42B1656,2007
AR2P71H1187B9B8C00,0.0,DE,0.0,Kool Savas,0.0,77.94893,0.0,6,0.084,-5.0,0,0.339,Die besten Tage sind gezählt,0.3552855364230894,SOQNZJZ12AB01823AE,117.996,Keiner außer uns,TRAFXCP128F93182DD,0
AR1N6N61187FB4E25E,23.0833,"Havana, Cuba [Jesus Maria]",-82.4167,Mongo Santamaria,0.0,194.76853,0.0,2,0.579,-8.674,0,0.696,Afro-Indio,-1.0,SOLAZFN12AB018A094,118.295,Lady Marmalade,TRAGGXK12903CDA84B,1975
AR8TLVX1187B9B2D7D,0.0,Sweden,0.0,Mithotyn,0.0,391.02649,0.0,0,0.0,-7.078,1,0.131,Gathered Around The Oaken Table,0.5142983312649133,SOIDEHN12AAA8C4B80,110.897,Guided By History,TRAGKUI128F92F4698,1999
AR02YGA1187B9B8AC4,-34.60852,Buenos Aires,-58.37354,Bersuit Vergarabat,0.0,181.18485,0.0,0,0.265,-7.301,1,0.49,Libertinaje,0.49271363957256076,SOHAVVY12A8C1422E6,121.764,De Onda,TRAGMXK128F9305A50,1998
ARBJFXO122C8677DF0,0.0,CANADA - Ontario,0.0,Dave Rave_ Mark McCarron,0.0,165.61587,0.0,6,0.33,-13.711,0,0.401,In the Blue of My Dreams,-1.0,SOVKAUG12AC468672A,102.16,They Held Hands,TRAGXBL12903CF2C9A,0
AR243ZT1187B9A98D2,32.29869,"Jackson, MS",-90.18049,Otis Spann,0.0,233.63873,0.0,5,0.655,-23.893,1,0.646,Spanning A Lifetime,0.6806556311410517,SONFGZA12AB018643D,115.38,Evil Ways,TRAHNVN128F933EBE8,1989
AREOGMA1187B9908EF,37.77916,"San Francisco, CA",-122.42005,Hot Tuna,0.0,375.562,0.0,2,0.169,-15.202,1,0.327,Hot Tuna: Live,-1.0,SODQLZO12A8C14308B,116.806,Death Don't Have No Mercy,TRAHPUC128F92D1EC3,1970
ARH1UTX1187FB50CAA,0.0,Puerto Rico,0.0,Bobby Capo,0.0,178.25914,0.0,9,0.871,-10.509,1,0.441,Bobby Capo Selected Hits Vol. 2,-1.0,SOSMXVN12AB01850E9,77.788,La Luna Enamora - Original,TRAHTLO128F934063E,0
ARW0Z9V1187B9A0699,0.0,"Westmoreland, Jamaica",0.0,Peter Tosh,0.0,238.23628,0.0,11,0.299,-7.261,0,0.523,Bush Doctor,-1.0,SOLVUQB12A6D4F7DF3,92.643,Soon Come (2002 Digital Remaster),TRAHZHD128F1462C2D,1978
ARDK87R1187B98D51C,0.0,"San Francisco, CA",0.0,Flamin' Groovies,0.0,199.96689,0.0,4,0.581,-5.24,1,0.401,Teenage Head,0.6616513907264476,SOHANQX12A8C13C2C4,235.405,Evil Hearted Ada,TRAIEWD128F42A0039,1971
AREW0021187B9AF8F9,40.71455,NY - New York City,-74.00712,Giuseppi Logan,0.0,454.94812,0.0,7,0.474,-12.518,1,0.428,The Giuseppi Logan Quintet,0.0,SOFLKBO12A8C14327A,104.231,Bop Moon,TRAIIDR12903D06335,0
ARYDFJA1241B9CBFF2,0.0,NA,0.0,Jacques Douai,0.0,122.46159,0.0,7,0.483,-18.803,1,0.41,Heritage - Florilège - BAM (1954-1978),-1.0,SOHNTPT12AB01835EF,79.003,L'Etang Chimérique,TRAIRGP128F9337847,0
ARO0QD41187FB3AB0A,34.05349,"Los Angeles, CA",-118.24532,Keb'Mo',0.0,176.5873,0.0,7,0.677,-15.608,1,0.65,Keb' Mo',0.6624931608196217,SOQMZCQ12A8C1335F0,79.151,Anybody Seen My Girl,TRAIVMM128F4266056,1994
AR1JGQT1187FB56878,30.23513,"Rayne, LA",-92.26831,Jo-El Sonnier,0.0,194.24608,0.0,4,0.635,-9.503,1,0.59,Here to Stay,-1.0,SOVLTPF12AC46866D7,145.218,Broken Hearted Side Of New Orleans,TRAJSML12903CEC6C5,0
ARDCFNZ1187FB3DDB0,0.0,"Madrid, Spain",0.0,Enrique Iglesias,0.0,263.81016,0.0,9,0.93,-7.06,1,0.756,Enrique Iglesias,0.46818107091845745,SOWHBYK12A6D4F7925,141.22,Si Juras Regresar,TRAKMUO128F4215890,1995
ARZQ7QA1187B9AD08B,0.0,"Minneapolis, MN",0.0,Prince,0.0,210.70322,0.0,4,0.11,-9.754,1,0.491,The Hits/The B-Sides 3,0.49271363957256076,SOIRBSI12A58A7A859,119.956,Escape ( LP Version),TRAKQEA128F1495E21,0
ARYO9BU1187B9ADA88,0.0,NA,0.0,Porcupine Tree,0.0,454.16444,0.0,9,0.539,-10.321,1,0.375,The Incident,0.8399088879538184,SONJMCI12AB018B16A,132.972,Remember Me Lover (Album Version),TRAKWNL12903CC37B6,2009
ARG8DXO1187B9AF743,0.0,"Gainesville, FL",0.0,Less Than Jake,0.0,147.48689,0.0,9,0.581,-5.072,1,0.57,GNV FLA,0.4432913119053975,SOGALHA12A6D4FD8C3,120.697,Antidote For The Underdog,TRAKWTG128F42454E2,2008
ARNFTGS1187B9A465F,34.05349,California - LA,-118.24532,Circle Jerks,0.0,88.89424,0.0,1,0.197,-7.545,1,0.525,Group Sex,0.7795271682900937,SOMWYRR12A8C143501,156.605,Paid Vacation,TRALENK128F92F39E9,1980
ARYOPH81187B98AEED,40.65507,"Boston, Brooklyn USA",-73.94888,Converge,0.0,174.75873,0.0,1,0.403,-3.373,1,0.472,Axe To Fall,0.7489605697326203,SOKQFBG12AB0181409,156.924,Dark Horse,TRALHMS128F930C08C,2009
AR0XJ291187FB45855,39.75911,"Dayton, Ohio",-84.19444,Drexel,0.0,226.32444,0.0,4,0.0,-9.053,0,0.254,TheBloodyTransylvaniaStreetMachine,0.0,SOWMWMK12A6BD4F3AC,137.333,Blood On The Snow,TRALHPU128EF34A6C8,0
ARGUMVS1241B9CBE9B,0.0,NA,0.0,Tony Mathews,0.0,281.80853,0.0,1,0.528,-17.154,1,0.553,Alien in My Own Home,0.23148849455515036,SOJIWWF12AB018404F,70.26,(Coming With) Loving on My Mind,TRALQTL128F9348297,0
AR2G8SU1187FB4A871,42.33168,"Detroit, MI",-83.04792,James Carter,0.0,366.0273,0.0,8,0.41,-18.826,0,0.443,Present Tense,0.47212111953959446,SOUVGPX12A8C13CE77,140.666,Dodo's Bounce,TRALTDA128F427D0A3,2008
AR0G47L1187B98CC6D,50.91552,"Battle, Sussex, England",0.48883,Frank Chacksfield,0.0,108.61669,0.0,8,0.31,-19.634,1,0.436,Windsor Strings,-1.0,SOUOVZX12AB018A15C,84.789,Beginner's Luck,TRALYBV12903CBBB68,0
AR0RCMP1187FB3F427,30.08615,"Beaumont, TX",-94.10158,Billie Jo Spears,0.0,180.61016,0.0,6,0.0,-14.72,0,0.153,The Ultimate Collection,0.0,SOJGLOH12A8C139F3C,105.445,Permanently Lonely,TRAMDCX128F4294590,0
AR0NKFJ1187B9AF1FF,51.77045,"Essex, England",0.64255,Neil Innes,0.0,222.87628,0.0,2,0.611,-9.85,1,0.504,Re-Cycled Vinyl Blues,-1.0,SOOFJAI12A6D4F6F24,140.069,Come Out Into The Open,TRAMKXD128F146697F,1995
ARDINVM1187B98A6C1,48.69173,"Longjumeau, France",2.29005,Marc Lavoine,0.0,190.6673,0.0,4,0.795,-13.354,1,0.723,C'Est Ca Lavoine,-1.0,SOQJLAI12A8C13BF33,140.424,Si Tu Veux Le Savoir,TRAMLQC128F429222A,1995
AR0B3RS1187FB48F5D,39.10644,"Cincinnati, OH",-84.50469,Why?,0.0,173.68771,0.0,0,0.719,-6.913,1,0.595,Sanddollars EP,0.5746932970850078,SOMAJVT12A6D4FB162,132.462,Miss Ohio's Nameless,TRAMOBS128F4216395,0
ARN5NHX1187FB4F755,41.88415,"Chicago, IL",-87.63241,The Smashing Pumpkins,0.0,246.93506,0.0,0,1.0,-11.253,1,0.62,Siamese Dream,0.7137499442479839,SOARXSQ12A67020F78,115.938,Rocket,TRAMOPU128E07888FD,1993
ARFJD5L1187B9A30BA,21.51102,Cuba,-77.80679,Los Van Van,0.0,268.042,0.0,7,0.406,-5.801,1,0.363,Llego... Van Van,0.39200877147130697,SORCCVC12A8C13DFB5,202.153,Appapas Del Calabar,TRANNES128F4277849,1999
ARE5OK11187FB450F1,39.73926,"Champagne, IL",-89.50409,Viktor Krauss,0.0,243.1473,0.0,10,0.146,-21.361,0,0.504,Far from Enough,0.2538347361322313,SOWNYEK12A6701F046,93.394,Side Street,TRANNLE128E07871BF,0
ARH3S5S1187FB4F76B,0.0,"London, England",0.0,Nirvana,0.0,160.33914,0.0,6,0.526,-5.864,0,0.501,From The Muddy Banks Of The Wishkah,0.8077052356617151,SOLWTDG12A6701E978,170.069,School,TRANWZE128E078EE09,0
AR2HXXS1187B9AF3E2,0.0,NA,0.0,Jesus Jones,0.0,192.62649,0.0,7,0.951,-9.728,1,0.785,BBC In Concert (19th January 1991),-1.0,SOIJWMK12AC9073334,114.995,Real_ Real_ Real (BBC In Concert),TRANXOS12903CFAC35,0
ARC4O5Z1187B9AE91F,46.71067,FR,1.71819,Klimperei,0.0,103.47057,0.0,5,0.05,-6.302,1,0.326,Improvisation with myself_ volume1,-1.0,SOLRPAE12A8C144522,111.042,M. tagu va au marché,TRAOGVB128F92D5779,0
ARJ7KF01187B98D717,0.0,NA,0.0,Coldplay,0.0,410.8273,0.0,5,0.463,-8.229,1,0.553,Live 2003,0.5649341725832212,SOIGKCB12A6310F113,138.038,A Rush Of Blood To The Head (Live In Sydney),TRAOHJU128E0780CD2,2003
ARJCOPY1187FB5C315,0.0,"Mogadishu, Somalia",0.0,K'Naan,0.0,213.13261,0.0,3,0.0,-14.254,1,0.0,The Dusty Foot On The Road,0.4830645596002331,SOJYWZM12A8C13D52A,100.567,Is It A Myth?,TRAOJEW128F4294CBD,2007
AR1N6N61187FB4E25E,23.0833,"Havana, Cuba [Jesus Maria]",-82.4167,Mongo Santamaria,0.0,130.01098,0.0,8,0.762,-23.581,0,0.764,Afro Roots,0.0,SOVJPYN12AB017FA80,120.446,Los Conguitos,TRAOMIC128F92F2B0B,1959
ARJB9TE1187FB3A9F8,0.0,NA,0.0,The Edgar Broughton Band,0.0,245.44608,0.0,0,0.952,-12.135,1,0.763,Sing Brother Sing,0.0,SOEAKUA12A6D4F624B,100.799,Aphrodite (1999 Digital Remaster),TRAONBN128F145F0C0,1970
ARKNOZU1187FB5A371,0.0,"Lynchburg, VA",0.0,Phil Vassar,0.0,217.28608,0.0,11,0.383,-4.35,0,0.438,Prayer Of A Common Man,0.5957540542599369,SOCWNBM12A6D4FCD84,94.007,This Is My Life,TRAONPF128F42480A7,2008
AR59C6A1187B9B2143,-24.9162,Australia,133.39311,The Cat's Miaow,0.0,125.25669,0.0,4,0.941,-13.386,1,0.674,Songs For Girls To Sing,-1.0,SODQUNS12AB0186868,146.909,Portland_ Oregon,TRAOOGL128F93303AA,1997
ARKSZW81187B9B695D,40.71455,"New York, New York",-74.00712,Mariah Carey,0.0,196.93669,0.0,7,0.045,-10.187,1,0.291,Charmbracelet,0.5642587393365759,SOZTULX12A6701E7EF,120.083,Clown,TRAPFXX128E0785EBA,2002
ARR9XGB1187B9912E6,0.0,"Philadelphia, PA",0.0,Boyz II Men,0.0,245.75955,0.0,9,0.055,-7.943,0,0.198,Cooleyhighharmony - Expanded Edition,-1.0,SOKALAO12AB017F5B3,112.258,Motownphilly,TRAPLBK128F930FDB4,1991
ARCCRTI11F4C845308,0.0,NA,0.0,White Heart,0.0,285.43955,0.0,9,0.775,-10.88,1,0.778,Powerhouse,0.42744657148843085,SOKSXUB12A6D4F80DB,96.911,Answer The Call (Powerhouse Album Version),TRAPSLR128F4258D62,0
ARMEYJD1187B9A4522,41.82387,"Providence, RI",-71.41199,Daughters,0.0,52.11383,0.0,9,0.275,-4.271,1,0.364,Canada Songs,0.5547932117685068,SOGFXIK12A6D4F615B,80.992,Pants_ Meet Shit,TRAPYVH128F428CFD7,2003
ARBEBBY1187B9B43DB,0.0,"Gainesville, FL",0.0,Tom Petty,0.0,190.32771,0.0,5,0.912,-13.374,1,0.768,Wildflowers,0.6216210728285284,SOYNEVM12AB018439A,86.8,Wildflowers (Album Version),TRAQDUR128F931B4E9,1994
ARYFXQ21187FB4DAEF,27.53092,"Laredo, TX",-99.502,Poncho Sanchez / Dianne Reeves,0.0,355.05587,0.0,5,0.809,-9.681,0,0.669,Morning Cup Of Jazz,-1.0,SOXCLCB12AB01829E2,215.461,Morning,TRAQFEZ128F92E565D,1999
ARRHXNC1187B98C169,64.55653,NORWAY,12.66538,Melatonin,0.0,233.11628,0.0,10,0.542,-9.443,0,0.585,La fin de l'éternité,-1.0,SOFUTDG12AB018A272,127.989,Le complexe de Sisyphe,TRAQLFD12903CE16C7,0
AR2VROU1187FB532D7,40.65507,"Brooklyn, NY",-73.94888,The Tokens,0.0,149.34159,0.0,0,0.629,-10.68,1,0.646,The Lion Sleeps Tonight,-1.0,SOJHGNJ12AB0189E7E,101.809,Ill Always Love You,TRAQWGP128F932EAFE,1994
AR19SOA1187B98F6E6,40.71455,New York,-74.00712,Bob Neuwirth,0.0,312.5024,0.0,2,0.943,-11.393,1,0.743,Back To The Front,0.0,SOQSKMZ12A8C1340A5,103.327,Great Escape (Good Intentions),TRAQWJZ128F4243C9B,0
ARQFKVO1187B9B1777,0.0,NA,0.0,Dave Brockie Experience,0.0,135.8624,0.0,1,0.387,-3.312,0,0.418,Diarrhea Of A Madman,0.3552855364230894,SOGXENE12AB01854EB,99.959,The Dance Of Europe,TRARUDQ128F934B0ED,2001
AR32ETX1187B9A792F,0.0,NA,0.0,The Vaughan Brothers,0.0,222.64118,0.0,8,0.494,-13.324,1,0.465,Family Style,0.6542762633605924,SOHWUWA12A8C1325AE,141.602,Hillbillies From Outerspace,TRASAGX128F4262E28,1990
ARRM70G1187B9A7F64,0.0,"Hudsonville, MS",0.0,Junior Kimbrough,0.0,384.57424,0.0,8,0.699,-9.841,1,0.535,God Knows I Tried,-1.0,SOVYDFP12AB018CAD3,83.706,All Night Long (Instumental),TRASBVS12903CDB231,1998
ARSAJKR1187FB4C5DC,42.33168,"Detroit, MI",-83.04792,Kim Wilson,0.0,555.54567,0.0,3,0.0,-11.96,1,0.171,Smokin' Joint,0.3775316449767025,SOWCPMQ12A58A78C43,163.085,Got To Let You Go,TRASJND128F423587C,2001
ARP06GY1187B98B0F0,42.33168,Detroit USA,-83.04792,Yami Bolo,0.0,214.30812,0.0,1,0.149,-7.919,1,0.219,Healing of All Nations,0.0,SOAOQZZ12AB018E59A,139.037,Healing of All Nations,TRASKRI12903CE2A7A,2001
ARHUQUF1187FB382E6,-29.21545,Thaba Nchu,26.83776,T-Bone,0.0,223.89506,0.0,2,0.0,-6.82,1,0.0,The Last Street Preacha,0.21508031850922793,SOEYPFL12AB0184FA0,98.01,Nuttin' 2 Somethin',TRASNMK12903CB95E7,0
AROF4LP1187FB41C51,31.1689,Texas,-100.07715,Selena,0.0,99.57832,0.0,8,0.136,-8.936,1,0.492,Unforgettable,-1.0,SOHFJZV12AF72A1E10,197.352,Las Cadenas(Live) (2005 re-mastering) (Live),TRASSXN128F4261DF1,0
ARY2ZUX1187B9A266C,37.77916,"San Francisco, CA",-122.42005,Miguel Migs,0.0,284.60363,0.0,11,0.252,-6.308,0,0.432,Colorful You,0.5654510121736983,SOCEOAD12A5891FA33,104.988,The One,TRASVHD128F1465963,2002
ARNFLMN1187FB50BB3,56.95468,Canada,-98.30897,Chroma Key,0.0,160.31302,0.0,4,0.706,-11.242,0,0.68,Graveyard Mountain Home,0.49545313652464545,SOHEWXI12AB018960E,120.091,Salvation,TRAUGNY12903CFEFB5,2004
ARC8CQZ1187B98DECA,0.0,"Galveston, TX",0.0,Jack Johnson,0.0,228.70159,0.0,8,0.244,-10.736,0,0.418,Brushfire Fairytales,0.8242065020160781,SOOQPIK12A6701F1C5,128.684,Fortunate Fool,TRAUJKJ128E078FA48,2000
ARKBTPV1187FB38A79,32.51461,"Shreveport, LA",-93.74727,Faron Young,0.0,159.79057,0.0,9,0.542,-23.907,1,0.369,30 Of His Best,-1.0,SOBMAHU12AB017FA30,141.772,It's Four In The Morning,TRAUREN128F931F5AB,1986
AR11YQ81187FB3C654,0.0,"Austin, TX",0.0,Dixie Chicks,0.0,296.30649,0.0,2,0.588,-6.98,1,0.617,Wide Open Spaces,0.7239043346137317,SOLVZZO12A8C130E19,103.863,Give It Up Or Let Me Go,TRAURRP128F4261B94,1998
ARLBNAC1187FB47151,0.0,NA,0.0,Alex Gopher,0.0,164.0224,0.0,4,0.0,-12.836,1,0.0,Alex Gopher (Versailles Special Edition),0.38293509007501925,SOKLDSG12AB0188032,80.012,Song For Paul,TRAUTNT128F933CB62,2007
ARPDVPJ1187B9ADBE9,0.0,"Atlanta, GA",0.0,Usher featuring Jermaine Dupri,0.0,246.09914,0.0,6,0.752,-6.708,0,0.797,Here I Stand (Deluxe Version),-1.0,SOYEDIE12A8C142C36,127.911,Chivalry,TRAVDCO128F9324A1D,0
ARZ8MVL1187FB41D17,35.85683,780,129.2459,Shout Out Out Out Out,0.0,233.9522,0.0,5,0.313,-7.571,1,0.355,Reintegration Time,0.0,SOFIUCS12AB01896AD,120.006,How Do I Maintain Pt. II,TRAVQCA12903CA2F92,2009
ARDZQ5U1187B9ADEAE,37.8695,"Berkeley, CA",-122.2705,John Fogerty,0.0,269.29587,0.0,10,0.541,-5.074,1,0.63,Eye Of The Zombie,0.4081108835105221,SOQJYTI12A8C136FA9,130.461,Headlines,TRAVWTN128F425D2D5,1986
ARHUQUF1187FB382E6,-29.21545,Thaba Nchu,26.83776,T-Bone,0.0,234.16118,0.0,1,0.553,-6.135,1,0.436,The Last Street Preacha,0.4137398358601097,SOBDLAF12AF72A69D7,96.007,Ride Wit Me,TRAVYHI12903CB95EC,2001
ARW0Z9V1187B9A0699,0.0,"Westmoreland, Jamaica",0.0,Peter Tosh,0.0,371.1473,0.0,9,0.457,-9.821,1,0.474,Bush Doctor,-1.0,SOKSJHK12A6D4F7DF6,146.644,Stand Firm (2002 Digital Remaster),TRAWBWG128F1462C30,1978
ARN1J741187B99EFB9,38.8962,"Auburn, CA",-121.07887,Cross Country,0.0,168.77669,0.0,9,0.781,-11.724,1,0.521,Cross Country,0.21204540548371908,SOCUMWJ12A58A77ED5,129.169,A Fall Song,TRAWIPL128F92DE851,2009
AROF4LP1187FB41C51,31.1689,Texas,-100.07715,Selena,0.0,222.11873,0.0,7,0.223,-6.804,1,0.263,Movie Soundtrack,0.0,SOREMQU12AB017D2DC,123.759,Disco Medley (Live At Houston Astrodome),TRAWKSZ128F92F0F25,0
ARTHWIZ1187FB4258D,52.40698,"Coventry, England",-1.50776,Frank Ifield,0.0,152.92036,0.0,4,0.933,-13.192,1,0.763,Remembering The Sixties,0.0,SOIDHVM12AB0183B34,85.216,He'll Have To Go,TRAWMRE128F92F6D21,0
ARQGYP71187FB44566,34.31109,"Mineola, AR",-94.02978,Jimmy Wakely,0.0,165.61587,0.0,3,0.453,-20.779,1,0.612,Vintage Collections,-1.0,SOGWWAU12AB0188844,96.801,In The Valley Of The Moon,TRAWMTG12903CDE042,0
AR0N8D61187FB3D0D6,0.0,"Bergen, Norway",0.0,Kaizers Orchestra,0.0,317.49179,0.0,6,0.472,-3.696,0,0.428,Live At Vega,0.7021020569572177,SOXVGNX12A8C13D8A3,108.377,Ompa Til Du Dör,TRAWRKQ128F429866C,0
AR2MD2P1187FB5B328,0.0,Detroit,0.0,Marshall Crenshaw,0.0,95.86893,0.0,8,0.853,-11.026,1,0.678,Marshall Crenshaw,0.2707759989463275,SODDUCR12A58A7756F,162.653,Rave On (Live 1982),TRAWWIK128E078D19C,2000
AR6BHP31187FB365E1,36.06899,"Greensboro, NC",-79.7947,Sonny Terry,0.0,149.41995,0.0,1,0.0,-17.294,0,0.202,Blowing The Blues,-1.0,SOJHNUQ12AB0186526,150.059,My Baby Likes To Shuffle,TRAXEAY128F931C3D0,1994
ARGVJPK1187B9909EA,0.0,NA,0.0,Josh Groban,0.0,286.27546,0.0,8,0.257,-10.439,0,0.383,Live At The Greek,0.6943724567459417,SORJGIG12A8AE46ABB,142.98,Mi Morena (Revised Live Version),TRAXTSU128F4241835,2004
ARIRBO11187FB4B219,0.0,NA,0.0,Donna The Buffalo,0.0,376.29342,0.0,9,0.963,-6.894,1,0.663,Rockin' In The Weary Land,0.319565986882865,SOYOMGJ12A58A7A668,131.671,Each & Every Direction,TRAYEKM128F92FB049,0
AR3EABF1187B98AD35,59.46148,Russia,108.83178,Sophie Tucker,0.0,72.01914,0.0,0,0.702,-14.57,1,0.516,The Golden Jubilee Album,-1.0,SOAGASM12A8C13DEBF,89.898,In The Good Old Summertime,TRAYEQN128F429AF81,0
AR8VZW31187B9B7217,0.0,NA,0.0,Kevin Burke,0.0,186.53995,0.0,10,0.0,-18.03,1,0.175,Kevin Burke: Sweeney's Dream,-1.0,SOAGTVP12AB0189926,112.016,Bonnie Kate / Jennie's Chickens (medley),TRAYFGL128F9349397,0
ARE08BN1187B98FCA3,0.0,NA,0.0,Der Plan,0.0,213.91628,0.0,11,0.026,-17.241,0,0.148,Geri Reig Und Normalette Surprise,0.3603705827121406,SOCJLPU12AB01890F6,99.348,Was Ich Von Mir Denke,TRAYQYT12903CB654D,0
ARML8X41187B990644,0.0,"Glasgow, Scotland",0.0,Simple Minds,0.0,261.8771,0.0,1,0.376,-7.968,1,0.568,Real Life,-1.0,SOOFAMF12A6D4F5D2F,125.344,See The Lights (2002 Digital Remaster),TRAZACV128F426983D,1991
AR9YQN31187FB45B34,39.95227,"Philadelphia, PA",-75.16237,James Darren,0.0,155.6371,0.0,10,0.162,-11.828,1,0.29,Sings The Movies,-1.0,SOWKEFC12A6D4FB2BE,192.114,Your Smile (LP Version),TRAZGVI128F14A5400,0
AR84AQE1187B98AD9C,36.068,"Walnut Ridge, AR",-90.9564,Washboard Sam,0.0,171.62404,0.0,0,0.468,-17.36,1,0.524,Washboard Sam Vol. 1 (1935-1936),-1.0,SOSSXDE12A58A7DD66,177.878,Big Woman,TRAZOGI128F429F7C1,0
ARTYIAO11F4C83EE8E,42.31256,Mass. - Boston,-71.08868,Dan Moretti,0.0,341.49832,0.0,5,0.252,-10.474,1,0.383,Dan Moretti's Infant Eyes,-1.0,SORYGBM12AB0186F25,84.791,Dreams - Original,TRAZPKX128F930BCB9,0
ARE1N571187B98A47D,51.50632,London,-0.12714,Prozak,0.0,195.42159,0.0,0,0.091,-4.449,0,0.208,Tales From The Sick,0.5499986371688009,SOYMECD12AB0186797,200.004,Its Too Late Now,TRAZXBG12903CC5BF2,0
AR12F2S1187FB56EEF,0.0,"Boston, MA",0.0,Aerosmith,0.0,255.65995,0.0,7,0.005,-10.672,1,0.184,Pandora's Box (Display Box),0.5954787482467339,SOTOMJM12A8C134AA2,103.976,Milkcow Blues,TRAZZQC128F427A0F5,1991
AR2MD2P1187FB5B328,0.0,Detroit,0.0,Marshall Crenshaw,0.0,244.76689,0.0,9,0.62,-5.938,1,0.634,What's in the Bag?,0.3347065490692206,SOMDOPM12AB0181990,121.837,From Now Until Then,TRBABKP128F932D6FC,2003
AR7ISJJ1187B9B2CD6,31.1689,Texas,-100.07715,Danny Barnes,0.0,169.482,0.0,4,0.987,-12.427,1,0.638,Get Myself Together,0.23962909777363708,SOBXFRU12AB018597B,83.277,Big Girl Blues,TRBASDY128F9327DB8,2005
ARM9Q581187B98E984,25.7167,"Monterrey, Nuevo León, México",-103.2833,Kinky,0.0,306.05016,0.0,11,0.01,-10.003,0,0.294,Dance Vol. 2,0.0,SOXSURB12AB0184FBC,124.995,Don't Speak,TRBBGMX128F932B156,0
ARD5K161187B9AC784,51.27562,"Sevenoaks, United Kingdom",0.17898,Orbital,0.0,478.45832,0.0,9,0.485,-13.27,0,0.437,Snivilisation,0.6851376281796413,SOTEDAD12A8AE4735F,87.982,Forever,TRBBNHZ128F423E599,1994
